album_id,copyright
0dNtcQ9V2sXifWktjrspYP,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States
704GHNtZhEe9TBgleCNNGv,2016 Atlantic Recording Corporation & Warner Bros. Entertainment Inc.
704GHNtZhEe9TBgleCNNGv,2016 Atlantic Recording Corporation & Warner Bros. Entertainment Inc.
2nXJkqkS1tIKIyhBcFMmwz,2009 Young Turks/ XL Recordings Ltd.
2nXJkqkS1tIKIyhBcFMmwz,2009 Young Turks/ XL Recordings Ltd.
63WdJvk8G9hxJn8u5rswNh,© 2011 Cash Money Records Inc.
63WdJvk8G9hxJn8u5rswNh,℗ 2011 Cash Money Records Inc.
5NrFMOprmnMEf4gMnLaHcq,© 2013 Universal Music NZ Ltd.
5NrFMOprmnMEf4gMnLaHcq,℗ 2013 Universal Music NZ Ltd.
6GKIr03B2yvdP0TkWiGJVV,"© 2014 One Mode Productions Limited, under exclusive licence to Universal Music Operations Limited"
6GKIr03B2yvdP0TkWiGJVV,"A Capitol Records UK release; ℗ 2014 One Mode Productions Limited, under exclusive licence to Universal Music Operations Limited"
6nKbHNfT3n7MNcmvRuqLWD,© 2015 Polydor Ltd. (UK)
6nKbHNfT3n7MNcmvRuqLWD,℗ 2015 Polydor Ltd. (UK)
7vN82vd1Vq44fjlhjfvHJp,© 2011 The Island Def Jam Music Group
7vN82vd1Vq44fjlhjfvHJp,℗ 2011 The Island Def Jam Music Group
19dqa2yIehtaN4kBwpSEvP,"© 2013 Disney Enterprises, Inc."
19dqa2yIehtaN4kBwpSEvP,This Compilation ℗ 2013 Walt Disney Records
4gx8XdiMsraOXGli7x5MS6,"(P) 2013 RCA Records, a division of Sony Music Entertainment"
2mRBvhDWqm8Fj2U0F6mMY4,© 2016 Universal Music Australia Pty Ltd.
2mRBvhDWqm8Fj2U0F6mMY4,℗ 2016 Universal Music Australia Pty Ltd.
2By7VYul963jWbTnegRA2b,"(C) 2015 Def Jam Recordings, a division of UMG Recordings, Inc."
2By7VYul963jWbTnegRA2b,"(P) 2015 Def Jam Recordings, a division of UMG Recordings, Inc."
2Ri94NAjmRjZkOgqoQCK8R,"© 2015 Island Records, a division of UMG Recordings, Inc."
2Ri94NAjmRjZkOgqoQCK8R,"℗ 2015 Island Records, a division of UMG Recordings, Inc."
6heKMHyHa6R2jrsUaX7LWm,"© 2015 KOPG Limited, under exclusive license to Spinnin’ Records BV, under exclusive license to Polydor/Island, a division of Universal Music GmbH"
6heKMHyHa6R2jrsUaX7LWm,"℗ 2015 KOPG Limited, under exclusive license to Spinnin’ Records BV, under exclusive license to Polydor/Island, a division of Universal Music GmbH"
3MVL172L0WhFYwG9wvEyFr,"2015 Macklemore, LLC"
3MVL172L0WhFYwG9wvEyFr,"2015 Macklemore, LLC"
4E7bV0pzG0LciBSWTszra6,"© 2005 Parlophone Records Ltd, a Warner Music Group Company"
4E7bV0pzG0LciBSWTszra6,"℗ 2005 Parlophone Records Ltd, a Warner Music Group Company"
7iycyHwOW2plljYIK6I1Zo,© 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.
7iycyHwOW2plljYIK6I1Zo,℗ 2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.
5CIOnMZ40kYIV2Ye7aCDwF,"(P) 2015 Ministry of Sound Recordings Ltd. under exclusive license to B1 Recordings GmbH, a Sony Music Entertainment Company"
3PogVmhNucYNfyywZvTd7F,© 2010 Aftermath Records
3PogVmhNucYNfyywZvTd7F,℗ 2010 Aftermath Records
4rG0MhkU6UojACJxkMHIXB,"(P) 2011 J Records, a unit of Sony Music Entertainment"
59EGOnoDi3waRlmoCNa1MQ,2013 SpinninRecords.com
59EGOnoDi3waRlmoCNa1MQ,2013 Tiger Records / Kontor Records GmbH
7I4Vx91kradxSJNwg1ycbq,"(P) 2012 RCA Records, a division of Sony Music Entertainment"
7Kmmw7Z5D2UD5MVwdm10sT,"(P) 2010, 2011 Sony Music Entertainment"
3jJKDKdlwRS584zUlHV2Ly,"(P) 2016 Epic Records, a division of Sony Music Entertainment"
1SrvubPy1Dg2BWJyTMcmgr,© 2014 TONSPIEL under exclusive license to Warner Music Group Germany Holding GmbH / A Warner Music Group Company
1SrvubPy1Dg2BWJyTMcmgr,℗ 2014 TONSPIEL under exclusive license to Warner Music Group Germany Holding GmbH / A Warner Music Group Company
1CwTQl3oL06qrjTithl9lB,© 2014 Dim Mak Inc.
1CwTQl3oL06qrjTithl9lB,℗ 2014 Dim Mak Inc.
1wqUTW08fW7Idb0QmbK2E1,© 2014 Universal Music AB
1wqUTW08fW7Idb0QmbK2E1,℗ 2014 Universal Music AB
3pIrfgAYjBpTBBKgtrwKgZ,(P) 2014 Ace Entertainment S.ar.l.
7w19PFbxAjwZ7UVNp9z0uT,(P) 2012 Sony Music Entertainment UK Limited
1fXwOvaqIdkhp5F3fiFbCv,"© 2013 Lana Del Rey, under exclusive licence to Polydor Ltd. (UK). Under exclusive licence to Interscope Records in the USA"
1fXwOvaqIdkhp5F3fiFbCv,"℗ 2013 Lana Del Rey, under exclusive licence to Polydor Ltd. (UK). Under exclusive licence to Interscope Records in the USA"
7L2vCH0rBeI5pKefCgWcV9,"© 2013 Naughty Boy Recordings Ltd, under exclusive licence to Virgin Records Ltd"
7L2vCH0rBeI5pKefCgWcV9,"℗ 2013 Naughty Boy Recordings Ltd, under exclusive licence to Virgin Records Ltd"
5KpPYX8443nXEn6tvOKAjQ,"© 2015 Capitol Records, LLC"
5KpPYX8443nXEn6tvOKAjQ,"℗ 2015 Capitol Records, LLC"
4Gfnly5CzMJQqkUFfoHaP3,© 2003 Warner Records Inc.
4Gfnly5CzMJQqkUFfoHaP3,℗ 2003 Warner Records Inc.
7drqyneritbCAzwJ7I7hfZ,"(C) 2014 Def Jam Recordings, a division of UMG Recordings, Inc."
7drqyneritbCAzwJ7I7hfZ,"(P) 2014 Def Jam Recordings, a division of UMG Recordings, Inc."
1CEODgTmTwLyabvwd7HBty,"© 2008 Parlophone Records Ltd, a Warner Music Group Company"
1CEODgTmTwLyabvwd7HBty,"℗ 2008 Parlophone Records Ltd, a Warner Music Group Company"
4i9yM8JoAgeh6ekZjk08U1,"2014 What A Music Ltd, under exclusive licence to Parlophone/Warner Music France, A Warner Music Group Company"
4i9yM8JoAgeh6ekZjk08U1,"2014 What A Music Ltd, under exclusive licence to Parlophone/Warner Music France, A Warner Music Group Company"
4Rt6psVqmhnvrZLEoHocb6,© 2009 Interscope Records
4Rt6psVqmhnvrZLEoHocb6,℗ 2009 Interscope Records
4Dgxy95K9BWkDUvQPTaYBb,(P) 2008 Sony Music Entertainment
2sqwG0D7XQzXVHb3EpkUCX,© 2014 Cash Money Records Inc.
2sqwG0D7XQzXVHb3EpkUCX,℗ 2014 Cash Money Records Inc.
2lkbTVYUYHXoXt17WXIAVc,"© 2011 TM & 2011 Summit Entertainment, LLC. All rights reserved."
2lkbTVYUYHXoXt17WXIAVc,℗ 2011 This compilation 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States
1uyf3l2d4XYwiEqAb7t7fX,© 2010 Atlantic Recording Corporation For the United States and WEA International Inc. for the world outside of the United States.
1uyf3l2d4XYwiEqAb7t7fX,℗ 2010 Atlantic Recording Corporation For the United States and WEA International Inc. for the world outside of the United States.
08QA1LIBYfgH1j3yfnjY1O,© 2014 The Island Def Jam Music Group
08QA1LIBYfgH1j3yfnjY1O,℗ 2014 The Island Def Jam Music Group
0kJbDT8VGMScK8YDzNNvzV,"© 2015 Capitol Records, a division of Universal Music Operations Limited"
0kJbDT8VGMScK8YDzNNvzV,"℗ 2015 Capitol Records, a division of Universal Music Operations Limited"
40XGTQ7FN6Y3dZXJhKBe96,© 2014 Cash Money Records Inc.
40XGTQ7FN6Y3dZXJhKBe96,℗ 2014 Cash Money Records Inc.
7eLwoxxWs6lfkVYJGkGNbk,© 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States
7eLwoxxWs6lfkVYJGkGNbk,℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States
2JLDMOX168DhnueBb946kw,2008 4AD Ltd under exclusive licence from jagjaguwar
2JLDMOX168DhnueBb946kw,2008 4AD Ltd under exclusive licence from jagjaguwar
63L3vuRRfaEIsQXsVsQ8oQ,"(P) 2015 Columbia Records, a Division of Sony Music Entertainment"
3pzQF7YgU1f66pBayA8uHv,(P) 2010 Sony Music Entertainment (Holland) B.V.
30Perjew8HyGkdSmqguYyg,© 2006 Warner Records Inc.
30Perjew8HyGkdSmqguYyg,℗ 2006 Warner Records Inc.
3tFBQBuViTaeqWxA7GDmRF,"© 2013 Capitol Records, a division of Universal Music Operations Limited"
3tFBQBuViTaeqWxA7GDmRF,"℗ 2013 Capitol Records, a division of Universal Music Operations Limited"
4p9dVvZDaZliSjTCbFRhJy,"© 2012 SKRIMSL ehf, nder exclusive license to Universal Republic Records, a Division of UMG Recordings, Inc."
4p9dVvZDaZliSjTCbFRhJy,"℗ 2012 SKRIMSL ehf, nder exclusive license to Universal Republic Records, a Division of UMG Recordings, Inc."
5IenxFp0vpnXBUxPcwJtbE,"(P) 2012, 2013, 2014 Columbia Records, a Division of Sony Music Entertainment"
2gcqSlK5xTxcpuLZ1iik3Z,(P) 2016 Sony Music Entertainment UK Limited
0z7Mr85v0hPSX0VOUxP51W,© 2013 Avicii Music AB
0z7Mr85v0hPSX0VOUxP51W,℗ 2012 Avicii Music AB
6GPV0x3fUwSE4EJOAcbSWo,"(C) 2016 Island Records, a division of UMG Recordings, Inc. / Safehouse Records, LLC"
6GPV0x3fUwSE4EJOAcbSWo,"(P) 2016 Island Records, a division of UMG Recordings, Inc. / Safehouse Records, LLC"
5Ouuxga807CPAs81lSloBJ,"(P) 2016 Sony Music International, a division of Sony Music Entertainment"
2TQZYFed2I2ajTSzwZV7ag,"(P) 2013 WePLAY Music and Management GmbH & Co. KG under exclusive license to Four Music Productions GmbH, a unit of Sony Music Entertainment Germany GmbH"
39P7VD7qlg3Z0ltq60eHp7,(P) 2008 Sony Music Entertainment
1WGjSVIw0TVfbp5KrOFiP0,© 2011 Jasmine Van den Bogaerde under exclusive licence to Warner Music UK Limited
1WGjSVIw0TVfbp5KrOFiP0,℗ 2011 Jasmine Van den Bogaerde under exclusive licence to Warner Music UK Limited
3yfisavFdGTrjFf9Ecpbio,"2009 Community Records under license to rough trade from community records, fairfax recordings and vagrant records"
3yfisavFdGTrjFf9Ecpbio,"2009 Community Records under license to rough trade from community records, fairfax recordings and vagrant records"
7gGcnUEEQgIMV2JRwVQbrF,© 2007 A&M/Octone Records
7gGcnUEEQgIMV2JRwVQbrF,℗ 2007 A&M/Octone Records
5csXMdS69VOvh8MjyfwkjB,© 1999 Aftermath Entertainment/Interscope Records
5csXMdS69VOvh8MjyfwkjB,℗ 1999 Aftermath Entertainment/Interscope Records
5pLlGJrxuQO3jMoQe1XxZY,© 2012 The Island Def Jam Music Group
5pLlGJrxuQO3jMoQe1XxZY,℗ 2012 The Island Def Jam Music Group
1C2h7mLntPSeVYciMRTF4a,"(P) 1982, 2001, 2008 MJJ Productions Inc."
0L6tzOdcRwb82xMBZ3WZyi,© 2015 Westbury Road Entertainment. Distributed by Roc Nation Records
0L6tzOdcRwb82xMBZ3WZyi,℗ 2015 Westbury Road Entertainment. Distributed by Roc Nation Records
7nsWIOWiX7Zt0AdR5imU50,"(P) 2016 Forty8Fifty Music Group under exclusive license to Epic Records, a division of Sony Music Entertainment"
4gCNyS7pidfK3rKWhB3JOY,(P) 2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited
2buNSPalbxgT5kdFVYzfWG,"(P) 2013, 2014 Getting Out Our Dreams and Columbia Records, a Division of Sony Music Entertainment"
5CZR6ljD0x9fTiS4mh9wMp,"(P) 2008 RCA Records, a division of Sony Music Entertainment"
1ImxhQBpfEQeM7bNh61Aqg,"© 2013 Aloe Blacc Recording, Inc., under exclusive license to XIX Recordings LLC/Interscope Records"
1ImxhQBpfEQeM7bNh61Aqg,"℗ 2013 Aloe Blacc Recording, Inc., under exclusive license to XIX Recordings LLC/Interscope Records"
4DM34NuOlqu5S8PZAje4iF,"2015 300 Entertainment/RGF Productions under exclusive license to Warner Music International for Sweden, Norway, Denmark, Finland, Australia, New Zealand, Germany, Austria, Switzerland, the United Kingdom and Ireland, and under exclusive license to Because Music SARL for France Spain, Italy, Benelux and Portugal."
4DM34NuOlqu5S8PZAje4iF,"2015 300 Entertainment/RGF Productions under exclusive license to Warner Music International for Sweden, Norway, Denmark, Finland, Australia, New Zealand, Germany, Austria, Switzerland, the United Kingdom and Ireland, and under exclusive license to Because Music SARL for France Spain, Italy, Benelux and Portugal, except track 1 2015 300 Entertainment/RGF Productions, under exclusive license to Warner Music International for the world excluding the United States, Canada and France and under exclusive license to Because Music SARL for France."
5jKMfS57mHTHzlSFGfPFxU,© 2013 The Island Def Jam Music Group
5jKMfS57mHTHzlSFGfPFxU,℗ 2013 The Island Def Jam Music Group
0EXLFY4NFNx4FlpAlFO7ly,"© 2007 Roc-A-Fella Records, LLC"
0EXLFY4NFNx4FlpAlFO7ly,"℗ 2007 Roc-A-Fella Records, LLC"
37uqAKt9dLsLob7yomDWY4,© 2013 S. Carter Enterprises
37uqAKt9dLsLob7yomDWY4,℗ 2013 S. Carter Enterprises
6J84szYCnMfzEcvIcfWMFL,© 2010 Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.
6J84szYCnMfzEcvIcfWMFL,℗ 2010 Elektra Entertainment Group Inc. for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.
0W5GGnapMz0VwemQvJDqa7,© 2011 Warner Music UK Limited
0W5GGnapMz0VwemQvJDqa7,℗ 2011 Warner Music UK Limited
1ftvBBcu7jYIvXyt3JWB8S,© 2002 Aftermath Records
1ftvBBcu7jYIvXyt3JWB8S,℗ 2002 Aftermath Records
7we1BNenehBwimeIkK0jL0,"© 2014 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings, a division of Universal Music BV"
7we1BNenehBwimeIkK0jL0,"℗ 2014 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings, a division of Universal Music BV"
5z4h0RXuUgEiUjEAFUKiV3,"(C) 2014 Island Records/Safehouse Records LLC, a division of UMG Recordings, Inc."
5z4h0RXuUgEiUjEAFUKiV3,"(P) 2014 Island Records/Safehouse Records LLC, a division of UMG Recordings, Inc."
73tAnNx5QNbVcCrpZQMf2i,"© 2015 Axwell Music AB and Refune Music Ltd., under exclusive license to Def Jam Recordings"
73tAnNx5QNbVcCrpZQMf2i,"℗ 2015 Axwell Music AB and Refune Music Ltd., under exclusive license to Def Jam Recordings"
5gyYLXgAcJoZrFgsmzA4MM,© 2016 Eardruma Records/Interscope Records
5gyYLXgAcJoZrFgsmzA4MM,℗ 2016 Eardruma Records/Interscope Records
7KkiEooAVT3EyqQMOl6Iah,"© 2009 Mumford & Sons, under exclusive licence to V2 Records International Ltd t/a Cooperative Music"
7KkiEooAVT3EyqQMOl6Iah,"℗ 2009 Mumford & Sons, under exclusive licence to V2 Records International Ltd t/a Cooperative Music"
0XTAmejG8F97wF5MWoVbaY,"© 2013 Def Jam Recordings, a division of UMG Recordings, Inc."
0XTAmejG8F97wF5MWoVbaY,"℗ 2013 Def Jam Recordings, a division of UMG Recordings, Inc."
0O82niJ0NpcptYRxogeEZu,"(P) 2013 RCA Records, a division of Sony Music Entertainment"
1qHVYbxQ6IS8YRviorKDJI,(P) 2014 Aron Ekberg under exclusive license to Sony Music Entertainment Sweden AB
5uJpRBjDkTW8wtwDimhkdm,"© 2012 Mumford & Sons, under exclusive licence to V2 Records International Ltd t/a Cooperative Music"
5uJpRBjDkTW8wtwDimhkdm,"℗ 2012 Mumford & Sons, under exclusive licence to V2 Records International Ltd t/a Cooperative Music"
6uZYkBePCdUP1LltEt9Qin,© 2015 Warner Music UK Limited
6uZYkBePCdUP1LltEt9Qin,℗ 2015 Warner Music UK Limited
2UJwKSBUz6rtW4QLK74kQu,"(P) 2013 Columbia Records, a Division of Sony Music Entertainment/(P) 2014 Columbia Records, a Division of Sony Music Entertainment"
1gMxiQQSg5zeu4htBosASY,(P) 2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited
6FM2zi33hm46NY9mk5jIV8,(P) 2014 Simco Limited
0C6m4LiyUwsLI0eK6kJyeh,© 2012 Interscope Records
0C6m4LiyUwsLI0eK6kJyeh,℗ 2012 Interscope Records
1snrPQMoTrBsKl73wzSxbn,© 2011 A&M/Octone Records
1snrPQMoTrBsKl73wzSxbn,℗ 2011 Interscope Records
307C8qOXhP1iVcp2MttpmO,"© 2014 Island Records, a division of Universal Music Operations Limited"
307C8qOXhP1iVcp2MttpmO,"℗ 2014 Island Records, a division of Universal Music Operations Limited"
3F41BssbVvfFnh6DdDODeO,© 2010 Machete Music
3F41BssbVvfFnh6DdDODeO,℗ 2010 Machete Music
71xFWYFtiHC8eP99QB30AA,© 2005 Aftermath Entertainment/Interscope Records
71xFWYFtiHC8eP99QB30AA,℗ 2005 Aftermath Entertainment/Interscope Records
2bfWH730j0HtAJrNcg1LuP,© 2015 Cash Money Records Inc.
2bfWH730j0HtAJrNcg1LuP,℗ 2015 Cash Money Records Inc.
1UsmQ3bpJTyK6ygoOOjG1r,(P) 2003 Arista Records LLC
2esSZWmdzMPyQsszbsX0rr,"© 2014 Island Records, a division of UMG Recordings, Inc."
2esSZWmdzMPyQsszbsX0rr,"℗ 2014 Island Records, a division of UMG Recordings, Inc."
2YO1F9DHVEzXPriA1JHoOQ,2008 XL Recordings Ltd.
2YO1F9DHVEzXPriA1JHoOQ,2008 XL Recordings Ltd.
535qZk6ycJqQaa5qFPmq3k,© 2013 Interscope Records
535qZk6ycJqQaa5qFPmq3k,℗ 2013 Interscope Records
2nqmAIxUXON1qlX754E2QE,"© 2014 Empire Of Song (Australia) Pty Limited, under exclusive licence to Decca, a division of Universal Music Operations Ltd"
2nqmAIxUXON1qlX754E2QE,"℗ 2014 Empire Of Song (Australia) Pty Limited, under exclusive licence to Decca, a division of Universal Music Operations Ltd"
0Md4nG83KbXRbscZjy4Hx8,© 2014 School Boy/Giant Little Man/Mad Love/Interscope Records
0Md4nG83KbXRbscZjy4Hx8,℗ 2014 School Boy/Giant Little Man/Mad Love/Interscope Records
7bCDE4ddc9T8Zkw588bN73,"© 2013 Universal Island Records, a division of Universal Music Operations Limited"
7bCDE4ddc9T8Zkw588bN73,"℗ 2013 Universal Island Records, a division of Universal Music Operations Limited"
68s1AYwi1JtoTOD0ggqr2j,"2015 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
68s1AYwi1JtoTOD0ggqr2j,"2015 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
6MBuQugGuX7VMBX0uiBnAQ,2011 2011 M83 Recording Inc
6MBuQugGuX7VMBX0uiBnAQ,2011 2011 M83 Recording Inc
6eZdwrhB97A3EYx9QppGfl,(P) 2015
4teOxn2qMATVwP9XlSp4lH,(C) 2012 A&M/Octone Records
4teOxn2qMATVwP9XlSp4lH,(P) 2012 Interscope Records
6yd9yk8nFcHalXzy7mgaDx,(P) 2014 Sony Music Entertainment UK Limited
0mBvlBWI6TMDrWvQ8bKOKV,"© 2009 Hollywood Records, Inc."
0mBvlBWI6TMDrWvQ8bKOKV,"℗ 2009 Hollywood Records, Inc."
1Iq9u0VsxfFDoLmX5bLTVL,2017 Lizos Music
1Iq9u0VsxfFDoLmX5bLTVL,2017 Lizos Music
0JvnQNMxBPhsPmCUPqjyXx,2020 Young Turks Recordings Ltd.
0JvnQNMxBPhsPmCUPqjyXx,2020 Young Turks Recordings Ltd.
0PMasrHdpaoIRuHuhHp72O,(P) 1984 Bruce Springsteen
6oZ5iDw1LT25svEK0g5OqT,© 2011 The Island Def Jam Music Group
6oZ5iDw1LT25svEK0g5OqT,℗ 2011 The Island Def Jam Music Group
10xgy5KkSpP3prnygQmFoN,"2008 Photo Finish Records, LLC. All Rights Reserved. Manufactured and Distributed by Atlantic Recording Corporation, a Warner Music Group Company"
10xgy5KkSpP3prnygQmFoN,"2008 Photo Finish Records, LLC. All Rights Reserved. Manufactured and Distributed by Atlantic Recording Corporation, a Warner Music Group Company"
0Zndfz8u9OTb8sXDkve96m,© 1991 Atlantic Record Corporation for the United States and WEA International Inc. for the world outside of the United States
0Zndfz8u9OTb8sXDkve96m,℗ 1991 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.
3xIwVbGJuAcovYIhzbLO3J,"© 2020 OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
3xIwVbGJuAcovYIhzbLO3J,"℗ 2020 OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
3v78ZZiv9L2Fb5x5fC8kVC,"© 2016 VOLBEAT, under exclusive license to Vertigo/Capitol, a division of Universal Music GmbH"
3v78ZZiv9L2Fb5x5fC8kVC,"℗ 2016 VOLBEAT, under exclusive license to Vertigo/Capitol, a division of Universal Music GmbH"
4doea7KA9jw7nkm3IOs0PR,(P) 1986 Sony Music Entertainment UK Limited
3dWX1xFUaalRlaaVpe4EPF,"© 2015 Parlophone Music Sweden AB, a Warner Music Group Company"
3dWX1xFUaalRlaaVpe4EPF,"℗ 2015 Parlophone Music Sweden AB, a Warner Music Group Company"
6yEuIwTQpciH1qtj7mP5GK,"© 2016 R.E.M./Athens L.L.C., Under exclusive license to Concord Music Group, Inc."
6yEuIwTQpciH1qtj7mP5GK,"℗ 2016 R.E.M./Athens L.L.C., Under exclusive license to Concord Music Group, Inc."
0NV96Rqo10ytbCHlR14E8r,© 2005 Modular Recordings
0NV96Rqo10ytbCHlR14E8r,℗ 2005 Modular Recordings
085TF4mnNbXQT0m2X05cb0,"© 2019 Signature Entertainment, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world excluding the United States"
085TF4mnNbXQT0m2X05cb0,"℗ 2019 Signature Entertainment, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world excluding the United States"
35s58BRTGAEWztPo9WqCIs,"© 2018 Republic Records, a division of UMG Recordings, Inc."
35s58BRTGAEWztPo9WqCIs,"This Compilation ℗ 2018 Republic Records, a division of UMG Recordings, Inc."
60mvULtYiNSRmpVvoa3RE4,"(P) 2014 RCA Records, a division of Sony Music Entertainment"
1QL4aGJ6SwMK94EEf8Kdhc,"© 2012 Refune Music Rights AB, under exclusive license to Universal Music AB"
1QL4aGJ6SwMK94EEf8Kdhc,"℗ 2012 Refune Music Rights AB, under exclusive license to Universal Music AB"
7IPOvQXhAI5OQD8S3ZOtmE,"© 2019 UMG Recordings, Inc."
7IPOvQXhAI5OQD8S3ZOtmE,"Universal Music Latino; ℗ 2019 UMG Recordings, Inc."
4ujRfwvBeflZJ7tzzA0XBJ,© 2009 Mosley Music/Interscope Records
4ujRfwvBeflZJ7tzzA0XBJ,℗ 2009 Mosley Music/Interscope Records
6AgcNXTAFBxcOFRfxHUtxs,(P) 2020 Ministry of Sound Recordings Limited
0NBTBo1qrg554sAj79nEqD,"© 2017 Anchor Point Records, under exclusive licence to Polydor Records, a division of Universal Music Operations Limited"
0NBTBo1qrg554sAj79nEqD,"℗ 2017 Anchor Point Records, under exclusive licence to Polydor Records, a division of Universal Music Operations Limited"
3mMWlBGocBwsS1Q0o9wvlc,"© 2019 Surfaces Music / TenThousand Projects, LLC"
3mMWlBGocBwsS1Q0o9wvlc,"℗ 2019 Surfaces Music / TenThousand Projects, LLC"
0zHb7F613s95pFWQhgXQ9w,2017 Future Classic under exclusive license to Transgressive Records Ltd / [PIAS]
0zHb7F613s95pFWQhgXQ9w,2017 Future Classic under exclusive license to Transgressive Records Ltd / [PIAS]
