index	track	track_id	artist	artist_id	album	album_id	release_date	duration	explicit	danceability	energy	key	loudness	mode	speechiness	instrumentalness	liveness	valence	tempo	time_signature	playcount	yt_views	genres
3990	Kiss Me Thru The Phone	0KvWitOwZB3cc5ldWRu70T	Soulja Boy	6GMYJwaziB4ekv1Y6wCDWS	iSouljaBoyTellem (International Version)	6IDd97M0SevWeaHKPMbvBQ	2008	03:13	True	0.758	0.712	7	-3.781	1	0.112	0.0	0.0677	0.795	149.997	4	362539204	247681173	pop rap
3991	Crank That (Soulja Boy)	66TRwr5uJwPt15mfFkzhbi	Soulja Boy	6GMYJwaziB4ekv1Y6wCDWS	souljaboytellem.com	5wFQi4xOTXILQSKQr0Ft8s	2007-01-01	03:42	False	0.736	0.74	0	-2.18	1	0.0786	0.0	0.0468	0.803	140.141	4	351711176	499787409	hip hop,pop-rap,snap
3992	Bed	6TlRNJaezOdzdECnQeRuMM	J. Holiday	7G6hXrjGpi6I7waNl4wxAk	Back Of My Lac'	1Ypwht853ZVmsplg2DnZLI	2007-01-01	04:35	False	0.684	0.606	5	-7.268	0	0.0504	0.0	0.058	0.723	127.901	4	114552095	72475837	r&b
3993	Let Me Love You	7GaFYUqP2WdR4KTPk7cXoP	Mario	20s0P9QLxGqKuCsGwFsp7w	Turning Point	0aihmuRLi1gBkxk4mbNfcv	2004-03-15	04:9	False	0.686	0.588	7	-8.343	0	0.0554	0.0	0.0954	0.617	94.519	4	615107889	402490345	r&b
3994	telepatía	6tDDoYIxWvMLTdKpjFkc1B	Kali Uchis	1U1el3k54VvEUzo3ybLPlM	Sin Miedo (del Amor y Otros Demonios) ∞	00wSTrFxoSzA7eeS1UxHgd	2020-12-04	02:40	False	0.653	0.524	11	-9.016	0	0.0502	0.0	0.203	0.553	83.97	4	525035378	120816617	
3995	Young & Alive	5RsKelNxucrDxgMbZ3vd3W	Bazzi	4GvEc3ANtPPjt1ZJllr5Zl	Young & Alive	4UoEi8sYhfBkFEkvZDfb74	2020-03-05	02:40	True	0.716	0.563	3	-5.486	1	0.0425	0.0	0.119	0.495	86.005	4	131283596	4246034	
3996	Spicy (feat. Post Malone)	5IUtvfNvOyVYZUa6AJFrnP	Ty Dolla $ign	7c0XG5cIJTrrAgEC3ULPiq	Featuring Ty Dolla $ign	6M4Nu5UgX097dxeF2lm9P8	2020-10-23	02:23	True	0.782	0.51	4	-5.724	0	0.0419	0.0	0.115	0.118	99.993	4	200430941	11108404	r&b,pop
3997	Blastoff (feat. Juice Wrld & Trippie Redd)	7dH9TPjTWQ60wOJkmYay8a	Internet Money	6MPCFvOQv5cIGfw3jODMF0	B4 The Storm	2vGU0DOcfsDee0euvhl1iZ	2020-08-28	02:55	True	0.761	0.517	5	-6.916	1	0.0927	0.0	0.157	0.46	147.912	4	151616718	20515100	
3998	Glycerine - Remastered	5buITai6eMzU8rJonMEI6e	Bush	78SHxLdtysAXgywQ4vE0Oa	Sixteen Stone (Remastered)	2EVR73AnIDeYLxVDJIqObQ	1994-12-06	04:26	False	0.421	0.335	5	-11.384	1	0.0324	0.00236	0.0944	0.0889	114.227	4	141175237	57491103	alternative rock,post-grunge
3999	Cochise	2xlG9mnVa52SKAzsxDctbM	Audioslave	2ziB7fzrXBoh1HUPS6sVFn	Audioslave	293aYSIVNjjmkAwupnlxRd	2002-11-17	03:42	False	0.452	0.873	9	-4.867	1	0.0613	0.0	0.0592	0.433	80.473	4	124888966	64820829	hard rock,alternative rock
4000	紅蓮華	0qMip0B2D4ePEjBJvAtYre	LiSA	0blbVefuxOGltDBa00dspv	LEO-NiNE	6qi56zXbhq7PU5lvzWNXIO	2020-10-14	03:58	False	0.541	0.977	4	-2.828	0	0.157	5.13e-05	0.0796	0.263	134.938	4	243144169	117439463	rock
4001	unravel	0GLyqTysS0DFoeKjURtB8s	TK from Ling tosite sigure	3B9O5mYYw89fFXkwKh7jCS	Fantastic Magic	0vnl1Thsl1UB1VOHeyOJzN	2014-08-27	03:58	False	0.507	0.889	7	-2.755	0	0.086	0.0	0.0983	0.333	135.021	4	184107057	25099537	post-hardcore,alternative metal
4002	シルエット	21z1GxeHjfD3qkaF5CgCTO	KANA-BOON	3PWp9R5HvbQgxI5KBx5kVd	Time	3XfcRL9lvavzkYOkVt9GtD	2015-01-21	04:0	False	0.436	0.934	2	-2.685	1	0.0507	0.136	0.321	0.383	91.488	4	147357385	203341513	rock
4003	夜に駆ける	6MCjmGYlw6mQVWRFVgBRvB	YOASOBI	64tJ2EAv1R6UaZqc4iOCyj	THE BOOK	1xhO0GSoezdPJcSuNe1ySv	2021-01-06	04:19	False	0.663	0.871	8	-5.287	1	0.03	1.8e-06	0.337	0.826	130.025	4	255541726	248092918	j-pop
4004	eight(Prod.&Feat. SUGA of BTS)	0pYacDCZuRhcrwGUA5nTBe	IU	3HqSLMAZ3g3d5poNaI7GOU	eight	5vJNAlQeTf9lsulO1YlmSt	2020-05-06	02:48	False	0.676	0.869	1	-1.573	1	0.0423	0.0	0.132	0.594	120.029	4	173663472	149426825	k-pop,pop rock
4005	Bande organisée	205HNJ73cgpC0LAOnuQiWT	Kofs	5RaQ9nmVGoTye2SI76x3yw	Bande organisée	3FrSGEYwEQS2Qx9nPt5WUs	2020-08-15	05:56	True	0.901	0.939	6	-2.762	1	0.274	0.0	0.0643	0.805	142.948	4	154743789	359187117	
4006	Brooklyn Baby	0CuQKW9YZZA3vcnfpKLCSj	Lana Del Rey	00FQb4jTyendYWaN8pK0wa	Ultraviolence	78KtSyGocoTvmcgw1lUHp4	2014-01-01	05:52	True	0.404	0.664	1	-6.698	1	0.0407	0.00402	0.11	0.0949	107.747	4	192694318	73830818	dream pop
4007	Gimme All Your Lovin'	0OBwxFLu6Yj61s2OagYbgY	ZZ Top	2AM4ilv6UzW0uMRuqKtDgN	Eliminator	5LMGAYhn2ywaxGZdtmXGpw	1983-03-23	04:1	False	0.63	0.788	5	-6.7	1	0.0298	0.0237	0.0883	0.63	120.059	4	143658358	117203985	hard rock
4008	Baila Conmigo (with Rauw Alejandro)	079Ey5uxL04AKPQgVQwx5h	Selena Gomez	0C8ZW7ezQVs4URX5aX7Kqx	Revelación - EP	2jGa3OwXatFYQAIS7OV7k9	2021-03-12	03:6	False	0.823	0.544	5	-7.132	1	0.0715	0.00315	0.0966	0.664	149.903	4	327899149	129157856	reggaeton
4009	Tribute	6crBy2sODw2HS53xquM6us	Tenacious D	1XpDYCrUJnvCo9Ez6yeMWh	Tenacious D	1AckkxSo39144vOBrJ1GkS	2001-09-25	04:8	True	0.365	0.767	9	-6.185	0	0.0681	0.000856	0.0942	0.422	94.174	4	142558392	103148711	hard rock,comedy rock,comedy metal
4010	Dark Light	7Cye3UbCA6UNuDykdCf3AB	Night Lovell	2y246nnP9pQT0E6v3ZMMOO	Concept Vague	3Qu13eNn5FYNuFPwgBG6dO	2014-12-21	03:26	True	0.625	0.45	9	-9.985	1	0.0311	0.000217	0.117	0.0362	92.974	3	132579066	56152667	
4011	You Ain't Seen Nothing Yet	0HOrDVS349XFcpCYsO2hAP	Bachman-Turner Overdrive	5q4AzEtCoYJyXjMMoEkSU5	Not Fragile	3TtCMt4XLddj9PQeVBfsK1	1974	03:55	False	0.475	0.439	11	-15.039	0	0.0427	0.000277	0.223	0.76	118.392	4	129140430	14397626	rock
4012	Kokomo	7B22szTT8omMRmpQw6DMqV	The Beach Boys	3oDbviiivRWhXwIE8hxkVV	Made In California	2bNE80uDjuw9kqCjC6cZMR	2013-01-01	03:38	False	0.683	0.575	0	-11.857	1	0.0361	0.0	0.125	0.935	115.579	4	133951338	6983813	pop
4013	Freaking Out the Neighborhood	25SJaCCPiosugnlY53VhRG	Mac DeMarco	3Sz7ZnJQBIHsXLUSo0OQtM	2	7x6wYKbZUU2BL3N8ZWwM3q	2012-10-16	02:54	False	0.565	0.832	8	-5.751	0	0.108	0.0291	0.386	0.847	143.302	4	134942128	25898051	
4014	Seasons (feat. Khalid)	1AROE0XcC4ySCxXF65mutZ	6LACK	4IVAbR2w4JJNJDDRFP3E83	East Atlanta Love Letter	3fc97ZWLIMc1xawhxbKrh2	2018-09-14	04:10	True	0.6	0.319	0	-10.272	1	0.294	0.00958	0.137	0.507	141.96	4	115101591	14386403	
4015	Help	6EaGMOSWL2LndwY6gClBaD	Papa Roach	4RddZ3iHvSpGV4dvATac9X	Crooked Teeth (Deluxe)	4KTUNKma9YpiSbioeui4pW	2017-05-19	03:35	False	0.383	0.9	7	-5.42	1	0.134	1.94e-06	0.271	0.286	183.96	4	117447520	27017253	rock
4016	Heroes Tonight	3SipFlNddvL0XNZRLXvdZD	Janji	5VXPJC0PNpJbzB10A39G8E	Heroes Tonight	5EIy7f9l8YEqEkGuLLjd9A	2015-06-09	03:28	False	0.537	0.786	8	-4.331	1	0.0317	0.0	0.253	0.178	127.994	3	128460658	269323264	
4017	Do You Remember	7yws3pF3FFguwT2Psi6c15	Jay Sean	4pADjHPWyrlAF0FA7joK2H	All Or Nothing	3v0AeWgJPrdPPZGt1tS2s0	2009-01-01	03:30	False	0.855	0.668	11	-4.892	1	0.0644	0.0	0.102	0.803	125.846	4	120425312	174856386	
4018	Make My Love Go (feat. Sean Paul)	5mMRgTxoeBjEAZdBjPGvaC	Jay Sean	4pADjHPWyrlAF0FA7joK2H	Make My Love Go (feat. Sean Paul)	5NQ3rqH1EwpYhfeWKXCXHc	2016-02-05	03:32	False	0.822	0.733	2	-4.304	0	0.0495	0.0	0.238	0.595	107.02	4	105758577	28562019	
4019	No Vaseline	5FvlQZTm4eOGeUiAB1bKc9	Ice Cube	3Mcii5XWf6E0lrY3Uky4cA	Death Certificate (25th Anniversary Edition)	4k5sb7GI0J55nMSyIHJsXg	2017-06-09	05:13	True	0.777	0.957	11	-3.201	0	0.319	0.0	0.296	0.543	105.756	4	120842808	67870235	hardcore hip hop,west coast hip hop,g-funk
4020	Check Yo Self - Remix	3NGT0Td7H4Is1qrlDQJxma	Ice Cube	3Mcii5XWf6E0lrY3Uky4cA	Bootlegs And B-Sides	5WMLlQk7xLN9A40jipd3xo	1994-11-22	04:33	True	0.934	0.735	1	-6.668	1	0.251	8.6e-06	0.107	0.768	101.368	4	162684723	604196	gangsta rap,g-funk,west coast hip hop
4021	You Know How We Do It	2Ih217RCGAmyQR68Nn7Cqo	Ice Cube	3Mcii5XWf6E0lrY3Uky4cA	Lethal Injection	7JlCbNWZszAdVKZdtHFQ5p	1993-12-07	03:53	True	0.747	0.52	10	-10.523	0	0.0357	0.0537	0.142	0.601	92.869	4	206111132	47013088	g-funk
4022	It Was A Good Day	2GrOq1y5gksYrqkc8Jzl9T	Ice Cube	3Mcii5XWf6E0lrY3Uky4cA	Greatest Hits	7EPmezGIzLHj7LeTtLYhJZ	2001-12-04	04:20	True	0.797	0.779	7	-4.719	0	0.141	0.000142	0.266	0.82	82.37	4	482653595	152689863	hip hop,g-funk
4023	Real Muthaphuckkin' G's	53BZ6XygAoubR5DU5w38Vq	Eazy-E	7B4hKK0S9QYnaoqa9OuwgX	Gangsta Memorial	63e4jpPrJzjGsTxM4QOOFb	2007-01-01	05:33	True	0.724	0.853	11	-3.895	0	0.283	0.0	0.65	0.775	170.51	4	139624948	295977579	g-funk
4024	No Interruption	2yJVeT8cP1zstJxRP7Nlv8	Hoodie Allen	382aq8Pij5V2nE2JMHMoxl	All American	3wDPZbAEnzvMY6mlySimUY	2012-04-10	03:35	True	0.497	0.706	1	-6.455	1	0.0667	0.0	0.224	0.55	103.0	4	111927129	39310066	
4025	This Is Me	2xGjteMU3E1tkEPVFBO08U	Keala Settle	7HV2RI2qNug4EcQqLbCAKS	This Is Me	7zeegKviS9AGeoEenSdO6I	2017-10-27	03:55	False	0.284	0.704	2	-7.276	1	0.186	0.000115	0.0424	0.1	191.702	4	602555000	76656356	pop
4026	The Greatest Show	4ylWMuGbMXNDgDd8lErEle	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	05:2	False	0.417	0.824	11	-7.36	0	0.105	0.0545	0.0725	0.4	157.92	4	411604865	184151166	pop,show tunes
4027	Come Alive	5xNUR50KxswPRAvx7S163g	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	03:46	False	0.702	0.77	7	-9.411	1	0.128	0.000802	0.211	0.235	118.034	4	234524904	5	grunge
4028	Rewrite The Stars	630sXRhIcfwr2e4RdNtjKN	Zac Efron	6U1dBXJhC8gXFjamvFTmHg	Rewrite The Stars	0mRqi6mOvyVVVEIfFFfWXU	2017-11-17	03:37	False	0.684	0.619	10	-7.005	1	0.0386	0.0	0.122	0.284	125.046	4	681462653	93615297	
4029	The Other Side	2cKovq3l6OJjhVVDbVKOsr	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	03:34	False	0.638	0.795	0	-8.45	1	0.302	0.00139	0.153	0.31	153.99	4	309436885	85263573	
4030	Can I Have This Dance - Original Version	6YXG34IWbilypPwjBTOrUC	High School Musical Cast	2gUMs9PE8XZVQyzCDqaYmW	High School Musical 3: Senior Year	6j8k5gIeWzXapGKTVaZzER	2008-01-01	04:4	False	0.555	0.619	0	-5.246	1	0.0296	0.0	0.265	0.426	136.069	3	131863691	157932	
4031	Gotta Go My Own Way	1QkBx7D64jHSalJEQLanwT	Various Artists	0LyfQWJT6nXafLPZqxe9Of	Gotta Go My Own Way	1OdPn6qOTFA07CstI7Gh9C	2008-01-01	03:43	False	0.458	0.476	9	-12.074	1	0.0316	3.21e-05	0.24	0.324	88.885	4	117998601	20966127	
4032	A Million Dreams	0RoA7ObU6phWpqhlC9zH4Z	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	04:29	False	0.265	0.312	7	-11.689	1	0.0569	0.0	0.0893	0.0998	54.747	3	385564221	138905894	
4033	A Million Dreams (Reprise)	66y7x28jXOPrcmu3D5Zjh6	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	01:0	False	0.253	0.139	6	-17.067	1	0.0414	5.01e-05	0.269	0.102	74.369	3	146487696	37485408	
4034	Never Enough	0Gl5s8IhMmQE5YQwM8Qx1J	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	03:28	False	0.277	0.394	8	-8.903	1	0.0336	0.0	0.0952	0.227	86.777	3	405708873	23735124	pop,show tunes
4035	Tightrope	0GVuLQtPXFaL18ijEOqoAa	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	03:54	False	0.351	0.331	9	-10.316	1	0.0382	9.14e-06	0.0919	0.191	161.564	3	194841821	10	
4036	Never Enough (Reprise)	6f8b6mxNNDJdE5tC4MCTxt	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	01:20	False	0.382	0.0541	9	-19.376	1	0.03	2.88e-06	0.0832	0.133	82.486	4	124509175	20059884	pop,show tunes
4037	From Now On	3IkWmgGsXbsafrunwPojXO	Various Artists	0LyfQWJT6nXafLPZqxe9Of	The Greatest Showman (Original Motion Picture Soundtrack)	7ayBZIe1FHkNv0T5xFCX6F	2017-12-08	05:50	False	0.516	0.518	4	-10.383	1	0.04	0.00895	0.585	0.0834	108.027	4	266841601	52419973	
4038	OK Not To Be OK	0zzVTGyRrWpQu8Fr28NRAv	Marshmello	64KEffDW9EtZ1y2vBYgq8T	OK Not To Be OK	3wCtCJ8O6SlGBWYfzAlsb2	2020-09-10	02:40	False	0.743	0.837	1	-5.025	0	0.0649	0.0	0.0743	0.263	103.072	4	161608183	9013827	dance-pop
4039	Delirious (Boneless) (feat. Kid Ink)	2SSFvQBwsxeazzo7z5l9gD	Steve Aoki	77AiFEVeAVj2ORpC85QVJs	Neon Future I	3KYFjFzw34AhmlxQC8r5W6	2014-09-29	03:43	False	0.706	0.912	8	-4.44	0	0.0565	0.0	0.232	0.925	128.004	4	109714562	19603359	electro house,progressive house
4040	Everyday We Lit (feat. PnB Rock)	3J8Q6aBhjpvao8BsBQ6H9Y	YFN Lucci	5Berubt6ysOy2LCMyqhmXP	Long Live Nut	19EwdZNJYi92XMSKEyhnO9	2017-03-03	03:17	True	0.758	0.646	7	-4.701	1	0.113	0.0	0.0776	0.589	155.949	4	180153788	173690263	
4041	Orinoco Flow - 2009 Remaster	4bQNusmmVudLxIiexglzh6	Enya	6uothxMWeLWIhsGeF7cyo4	Watermark	0NJjvdOd3ULUTvoVFCCFJN	1988-09-05	04:26	False	0.692	0.466	0	-10.741	1	0.0292	0.109	0.1	0.561	114.999	4	121855927	1610	new age,celtic,instrumental
4042	BAD CON NICKY	5bmSver2b3ZXyuyLKtgnFI	Bad Bunny	4q3ewBCX7sLwd24euuV69X	LAS QUE NO IBAN A SALIR	4gvQO5mEuhbMSrLIuwXkmz	2020-05-10	03:22	True	0.59	0.729	7	-4.95	0	0.0893	0.0	0.659	0.712	93.094	4	128047823	37229149	
4043	Travesuras - Remix	7LWNXhCVm6GWy2QGpogknU	Nicky Jam	1SupJlEpv7RS2tPNRaHViT	Nicky Jam Hits	4etANPc5BMELu5yx987Rpx	2014-09-09	04:46	False	0.796	0.791	1	-5.245	1	0.0958	0.0	0.0784	0.876	93.986	4	130938830	414967657	
4044	Beautiful People	7mdNKXxia7AeSuJqjjA2rb	Various Artists	0LyfQWJT6nXafLPZqxe9Of	2010s Hits	5jdzXYmv7zWMdoJzcXrFQ9	2019-04-11	03:46	False	0.415	0.775	5	-6.366	0	0.161	0.00431	0.0843	0.536	127.898	4	121278293	38	alternative metal,alternative rock,hard rock
4045	Just My Type	29VLdEqFvd0l4JFscCnrp7	The Vamps	7gAppWoH7pcYmphCVTXkzs	Night & Day (Day Edition)	0VKcOEVdDLf95KdHfBw9AR	2018-07-13	03:31	False	0.61	0.87	2	-4.012	0	0.0693	0.0	0.064	0.523	125.014	4	115972606	63686099	
4046	The Other Side (from Trolls World Tour)	463PQggkmk5tTw8ug0ahOX	SZA	7tYKF4w9nC0nq9CsPZTHyP	The Other Side (from Trolls World Tour)	50ZTMRi6Biq1i1pWbcaKaJ	2020-02-26	03:8	False	0.76	0.607	7	-6.274	1	0.0964	0.0	0.132	0.709	105.979	4	126716804	30502375	disco,pop
4047	SWEET	2DgMxFMUQRPthW4ROhjen1	BROCKHAMPTON	1Bl6wpkWCQ4KVgnASpvzzA	SATURATION II	0XnqQzdSFAml08XZoRt1St	2017-08-25	04:34	True	0.718	0.628	10	-6.007	0	0.223	0.0	0.116	0.722	92.107	4	112227864	15589718	hip hop
4048	The Vengeful One	3jjU4Pky1ja5J1onU6ei4T	Disturbed	3TOqt5oJwL9BE2NG9MEwDa	Immortalized (Deluxe Edition)	1ROVEUk4lc2vD4a0IN1TWS	2015-08-15	04:12	False	0.238	0.967	4	-2.602	0	0.136	1.18e-06	0.26	0.58	170.128	4	127637004	108964041	heavy metal
4049	BOOKER T	26w9NTiE9NGjW1ZvIOd1So	Bad Bunny	4q3ewBCX7sLwd24euuV69X	EL ÚLTIMO TOUR DEL MUNDO	2d9BCZeAAhiZWPpbX9aPCW	2020-11-27	02:36	True	0.883	0.6	7	-7.188	1	0.37	7.94e-06	0.0931	0.691	113.903	4	176689727	161887635	
4050	HACIENDO QUE ME AMAS	26QApq0cuO9brJigr0C0W4	Bad Bunny	4q3ewBCX7sLwd24euuV69X	EL ÚLTIMO TOUR DEL MUNDO	2d9BCZeAAhiZWPpbX9aPCW	2020-11-27	03:38	True	0.584	0.411	10	-7.147	0	0.0838	4.47e-05	0.0955	0.412	169.934	4	174950102	147901539	
4051	Hold On	1nahzW3kfMuwReTka28tH5	Justin Bieber	1uNFoZAHBGtllmzznpCI3s	Justice	5dGWwsZ9iB2Xc3UKR0gif2	2021-03-19	02:51	False	0.658	0.634	1	-6.068	0	0.0431	0.0	0.12	0.302	140.002	4	391789218	12815307	synth-pop
4052	Peaches (feat. Daniel Caesar & Giveon)	4iJyoBOLtHqaGxP12qzhQI	Justin Bieber	1uNFoZAHBGtllmzznpCI3s	Justice	5dGWwsZ9iB2Xc3UKR0gif2	2021-03-19	03:18	True	0.677	0.696	0	-6.181	1	0.119	0.0	0.42	0.464	90.03	4	912237120	429860355	pop,r&b,pop,soul,trap
4053	Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit	4cG7HUWYHBV6R6tHn1gxrl	Riton	7i9j813KFoSBMldGqlh2Z1	Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]	39qsmsNRXjVaFqTZj9af0j	2021-01-15	02:49	False	0.824	0.862	2	-3.424	1	0.126	0.000132	0.303	0.801	122.98	4	528888915	83680808	
4054	Wellerman - Sea Shanty / 220 KID x Billen Ted Remix	3iw6V4LH7yPj1ESORX9RIN	Nathan Evans	1PKErrAhYFdfrDymGHRQRo	Wellerman (Sea Shanty / 220 KID x Billen Ted Remix)	1zEBi4O4AaY5M55dUcUp3z	2021-01-21	01:57	False	0.722	0.893	0	-3.255	0	0.0475	0.000937	0.0673	0.439	119.932	4	260921562	20664513	sea song
4055	2002	2u8AXJyk8pICzj2wyPBL0b	Sido	4Yttlv9ndGjCDCVLqM7ACq	Ich & keine Maske	3jdqYXotnRgQwG3HTniNdH	2019-09-26	03:57	False	0.657	0.691	8	-7.907	0	0.236	0.0	0.099	0.493	160.106	4	114078718	397780	
4056	"What Is Love - 7"" Mix"	3NvS0SxNWIPiAJoPWUpZzr	Haddaway	0Suv0tRrNrUlRzAy8aXjma	The Album 2nd Edition	7iJaLP2Wqt624nD3esC08f	1993-11-29	04:30	False	0.683	0.772	7	-7.907	0	0.031	0.0156	0.203	0.738	123.869	4	404234806	94590	
4057	Times Like These	67vYdAAM3oGsEImCRfbtsF	Foo Fighters	7jy3rLJdDQY21OgRLCZ9sD	One By One (Expanded Edition)	1zQ6F8gMagKcPL4SoA80cx	2002-10-22	04:26	False	0.376	0.908	4	-3.793	0	0.0879	1.4e-05	0.241	0.266	144.581	4	130709003	60745757	alternative rock
4058	7	5ykbOijJEfRhuo2Td1m0Qd	Catfish and the Bottlemen	2xaAOVImG2O6lURwqperlD	The Ride	07IHAhsG4FnnfHQSb3bbAZ	2016-05-27	04:16	False	0.531	0.711	10	-4.933	1	0.0398	0.00291	0.108	0.279	155.068	4	113322291	2768587	alternative rock,garage rock,pop rock
4059	On & On	0tNuJpBgtE65diL6Q8Q7fI	Erykah Badu	7IfculRW2WXyzNQ8djX8WX	Baduizm	3qr4pTBWEU1SVf01j6RAx3	1997-01-01	03:46	True	0.762	0.403	11	-10.423	0	0.158	0.0113	0.256	0.346	80.476	4	122331646	51177406	soul
4060	Kokain	4Bj3usjRTckEJARO0dLbDf	Bonez MC	1aS5tqEs9ci5P9KD9tZWa6	Palmen aus Plastik 2	593hMJS0UPItZBWSWPX1Qb	2018-10-05	03:29	True	0.615	0.677	5	-7.906	0	0.363	0.0	0.543	0.608	170.117	4	111812424	44867273	
4061	Please Forgive Me	03EnOL1O9EKi9CFNmPyrCm	Bryan Adams	3Z02hBLubJxuFJfhacLSDc	Anthology	4vWdSsgQzazxS7ndj9VcnO	2005-01-01	05:56	False	0.555	0.46	9	-7.032	1	0.0277	0.0	0.103	0.146	67.027	3	122746492	580803650	soft rock
4062	Your Love (9PM)	5YaskwnGDZFDRipaqzbwQx	ATB	7jZM5w05mGhw6wTB1okhD9	Your Love (9PM)	7F9yYqHRtIZnEGF2tANI4b	2021-01-15	02:30	False	0.669	0.784	7	-5.603	1	0.112	6.28e-06	0.115	0.517	125.993	4	387373886	20738818	trance
4063	motive (with Doja Cat)	5GkQIP5mWPi4KZLLXeuFTT	Ariana Grande	66CXWjxzNUsdJxJ2JdwvnR	Positions	3euz4vS7ezKGnNSwgyvKcd	2020-10-30	02:48	True	0.789	0.742	10	-5.664	0	0.0652	0.0	0.166	0.661	116.965	4	227928069	39810233	dance-pop,electro house,microhouse
4064	Freedom	2nx0EIlIKMnMgWnj40O0HQ	Kygo	23fqKkggKUBHNkbKtXEls4	Golden Hour	7tcs1X9pzFvcLOPuhCstQJ	2020-05-29	03:19	False	0.512	0.635	7	-6.591	1	0.114	0.0	0.0866	0.38	111.596	4	159857665	11290423	tropical house
4065	What's Love Got to Do with It	3Be7CLdHZpyzsVijme39cW	Kygo	23fqKkggKUBHNkbKtXEls4	What's Love Got to Do with It	1JFKchcdu3ewuhA5PIHWno	2020-07-17	03:28	False	0.75	0.664	8	-5.908	0	0.154	0.0	0.0632	0.617	105.023	4	159523646	34877868	pop,r&b
4066	I'll Wait	1tuXOJYN6CkgubpifHEm96	Kygo	23fqKkggKUBHNkbKtXEls4	Golden Hour	7tcs1X9pzFvcLOPuhCstQJ	2020-05-29	03:35	False	0.611	0.649	1	-6.968	1	0.058	1.53e-05	0.105	0.353	123.002	4	142449872	26368649	
4067	3 Headed Goat (feat. Lil Baby & Polo G)	2h4cmbyb6S7e8igDZIITJU	Lil Durk	3hcs9uc56yIGFCSy9leWe7	Just Cause Y'all Waited 2	7ClxwGfXKhbDYykavKxvNY	2020-05-08	02:50	True	0.837	0.482	8	-8.608	0	0.365	0.0	0.0991	0.444	143.01	4	165541096	55721703	
4068	The High Road	5cwN1htZyoWqZCc33f3RfE	Broken Bells	6dgwEwnK0YtDfS9XhRwBTG	Broken Bells	0X7WyEKdm5afGj1fmD7Blx	2010-03-01	03:52	False	0.61	0.638	0	-6.574	1	0.0238	6.59e-06	0.283	0.603	79.955	4	113453885	9981971	indietronica
4069	Hey Ma	4JGBFzdgko5YaoaY9kN6cS	Various Artists	0LyfQWJT6nXafLPZqxe9Of	Hip Hop 2000	1ExDe4fIz9qX6tkHUWjzEw	2017-10-27	03:51	True	0.78	0.66	8	-5.645	1	0.367	1.62e-06	0.321	0.952	90.389	4	118650377	189	
4070	Live And Let Die	0rFWuqFgHAfuzE8uSB9TWR	Guns N' Roses	3qm84nBOXUEQ2vnTfUTTFC	Use Your Illusion I	0CxPbTRARqKUYighiEY9Sz	1991-09-17	03:3	False	0.262	0.777	11	-8.671	1	0.0632	0.113	0.12	0.264	152.5	4	129381462	69505283	symphonic rock
4071	You Could Be Mine	0dlTGl67UFWcKupzkxZYOn	Guns N' Roses	3qm84nBOXUEQ2vnTfUTTFC	Use Your Illusion II	00eiw4KOJZ7eC3NBEpmH4C	1991-09-18	05:44	False	0.35	0.985	10	-5.676	0	0.122	0.551	0.36	0.323	151.007	4	120279050	47077	hard rock
4072	The Sky Is A Neighborhood	3kdMzXOcrDIdSWLdONHNK5	Foo Fighters	7jy3rLJdDQY21OgRLCZ9sD	Concrete and Gold	6KMkuqIwKkwUhUYRPL6dUc	2017-09-15	04:5	False	0.357	0.549	11	-7.843	0	0.0698	0.00485	0.22	0.531	130.749	4	116719173	66759761	alternative rock,hard rock,blues rock
4073	Homesick	30RZAuEkYeDXvy46Iv6l7E	Kane Brown	3oSJ7TBVCWMDMiYjXNiCKE	Experiment Extended	4yf4bD1iM96hBH6aIc6SaF	2019-11-01	03:25	False	0.701	0.5	8	-8.82	1	0.0303	0.0	0.234	0.409	97.028	4	118538737	104551415	country
